Fecha;Producto;Categoría;Cantidad;Precio;Total;Pago;Costo;;;;
17/04/2024;Kéfir;Lácteos;1;35.81;35.81;Transferencia;20.85;;;;
5/08/2021;Leche;Lácteos;8;52.01;416.08;Plin;282.43;;;;
28/11/2020;Trigo;Granos;2;53.78;107.56;Yape;87.76;;;;
22/09/2020;Pavo;Carnes;4;30.5;122;Efectivo;61.88;;;;
8/07/2020;Res;Carnes;9;4.49;40.41;Yape;31.97;;;;
23/09/2022;Conserva;Abarrotes;10;74.89;748.9;Tarjeta;485.69;;;;
6/12/2023;Frejoles;Granos;7;93.76;656.32;Plin;336.02;;;;
8/01/2021;Sandía;Frutas;4;8.08;32.32;Plin;25.71;;;;
23/04/2024;Rosquilla;Panadería;10;85.15;851.5;Transferencia;437.26;;;;
4/03/2021;Pan integral;Panadería;10;29.96;299.6;Transferencia;157.17;;;;
17/06/2024;Garbanzos;Granos;5;4.21;21.05;Plin;18.06;;;;
25/09/2022;Mantequilla;Lácteos;3;1.14;3.42;Yape;2.74;;;;
31/07/2022;Pavo;Carnes;7;9.56;66.92;Tarjeta;57.59;;;;
13/03/2020;Pollo;Carnes;9;43.8;394.2;Transferencia;305.99;;;;
12/10/2024;Pavo;Carnes;4;88.89;355.56;Efectivo;272.66;;;;
7/04/2023;Plátano;Frutas;10;14.97;149.7;Efectivo;104.93;;;;
14/05/2024;Lentejas;Granos;5;92.15;460.75;Tarjeta;305.54;;;;
21/04/2022;Sal;Abarrotes;3;18.73;56.19;Tarjeta;29.67;;;;
4/11/2022;Rosquilla;Panadería;3;89.6;268.8;Tarjeta;172.93;;;;
28/01/2025;Fideos;Abarrotes;9;72.35;651.15;Plin;384.82;;;;
12/05/2025;Conserva;Abarrotes;1;45.86;45.86;Tarjeta;40.05;;;;
6/07/2023;Rosquilla;Panadería;1;94.81;94.81;Yape;70.25;;;;
28/10/2021;Sandía;Frutas;10;64.65;646.5;Plin;400.97;;;;
27/06/2025;Sandía;Frutas;6;9.72;58.32;Tarjeta;29.95;;;;
18/11/2021;Kéfir;Lácteos;7;29.18;204.26;Efectivo;158.51;;;;
30/10/2022;Lentejas;Granos;4;20.94;83.76;Tarjeta;59.56;;;;
25/12/2020;Arroz;Abarrotes;4;51.22;204.88;Tarjeta;174.05;;;;
28/02/2020;Pavo;Carnes;3;51.59;154.77;Transferencia;108.41;;;;
21/08/2024;Empanada;Panadería;4;80.75;323;Tarjeta;272.62;;;;
7/05/2025;Pescado;Carnes;6;91.53;549.18;Plin;440.3;;;;
1/11/2020;Pollo;Carnes;4;49.64;198.56;Transferencia;152.9;;;;
13/07/2022;Queso;Lácteos;4;3.85;15.4;Plin;8.02;;;;
31/12/2024;Uva;Frutas;4;67.44;269.76;Yape;241.26;;;;
15/10/2022;Frejoles;Granos;3;24.34;73.02;Efectivo;60.44;;;;
21/01/2023;Pescado;Carnes;4;72.6;290.4;Yape;185.34;;;;
21/01/2022;Pavo;Carnes;3;55.52;166.56;Efectivo;131.36;;;;
24/06/2025;Pan francés;Panadería;4;90.41;361.64;Plin;307.77;;;;
7/04/2020;Uva;Frutas;3;65.34;196.02;Efectivo;129.08;;;;
19/07/2024;Trigo;Granos;10;62.6;626;Transferencia;535.16;;;;
10/06/2024;Arvejas;Granos;1;30.49;30.49;Yape;23.73;;;;
22/10/2020;Empanada;Panadería;7;17.47;122.29;Tarjeta;72.95;;;;
10/05/2023;Croissant;Panadería;4;92.34;369.36;Tarjeta;220.48;;;;
16/09/2020;Manzana;Frutas;10;8.87;88.7;Transferencia;62.23;;;;
2/09/2020;Queso;Lácteos;10;69.51;695.1;Transferencia;516.65;;;;
24/08/2021;Leche;Lácteos;7;58.27;407.89;Efectivo;295.91;;;;
15/08/2021;Yogurt;Lácteos;1;33.24;33.24;Transferencia;26.49;;;;
7/02/2022;Cerdo;Carnes;4;37.66;150.64;Yape;128.4;;;;
24/10/2022;Crema;Lácteos;8;25.43;203.44;Tarjeta;168;;;;
11/02/2023;Frejoles;Granos;10;15.79;157.9;Tarjeta;93.56;;;;
25/11/2021;Frejoles;Granos;3;1.84;5.52;Plin;4.34;;;;
28/10/2022;Uva;Frutas;5;57.9;289.5;Plin;189.09;;;;
16/04/2021;Pescado;Carnes;5;31.96;159.8;Yape;107.28;;;;
31/03/2021;Arroz;Abarrotes;9;38.23;344.07;Plin;262.69;;;;
26/11/2023;Croissant;Panadería;8;73.79;590.32;Yape;319.91;;;;
23/07/2020;Res;Carnes;2;36.85;73.7;Plin;51.46;;;;
28/06/2022;Crema;Lácteos;2;4.4;8.8;Tarjeta;6.37;;;;
28/02/2024;Queque;Panadería;5;78.55;392.75;Plin;238.64;;;;
26/02/2020;Rosquilla;Panadería;4;19.99;79.96;Yape;70.22;;;;
7/11/2020;Quinua;Granos;5;3.07;15.35;Yape;13.44;;;;
27/04/2021;Res;Carnes;3;77.35;232.05;Transferencia;183.78;;;;
15/03/2022;Croissant;Panadería;8;98.78;790.24;Yape;428.34;;;;
11/04/2024;Garbanzos;Granos;6;9.18;55.08;Transferencia;37.15;;;;
9/09/2024;Leche;Lácteos;6;80.9;485.4;Yape;282.87;;;;
11/08/2024;Galletas;Abarrotes;7;75.54;528.78;Yape;309.33;;;;
30/08/2020;Galletas;Abarrotes;7;57.39;401.73;Plin;344.87;;;;
19/11/2020;Crema;Lácteos;4;95.49;381.96;Efectivo;293.47;;;;
15/10/2022;Lentejas;Granos;10;43.81;438.1;Efectivo;371.67;;;;
25/08/2020;Maíz;Granos;6;41.72;250.32;Tarjeta;163.11;;;;
30/12/2021;Galletas;Abarrotes;4;3.52;14.08;Efectivo;8.19;;;;
20/01/2020;Cerdo;Carnes;8;37.88;303.04;Yape;208.62;;;;
25/11/2020;Queso;Lácteos;6;61.22;367.32;Efectivo;279.92;;;;
16/04/2025;Lentejas;Granos;6;12.04;72.24;Plin;46.75;;;;
14/08/2024;Queso;Lácteos;4;32.31;129.24;Plin;114.98;;;;
13/04/2023;Fideos;Abarrotes;7;59.07;413.49;Tarjeta;347.84;;;;
17/08/2025;Pavo;Carnes;6;99.99;599.94;Transferencia;496.14;;;;
20/05/2024;Atún;Abarrotes;1;66.88;66.88;Tarjeta;53.77;;;;
5/02/2023;Kéfir;Lácteos;2;12.88;25.76;Tarjeta;15.9;;;;
27/12/2021;Pollo;Carnes;5;91.76;458.8;Tarjeta;400.15;;;;
21/03/2023;Yogurt;Lácteos;5;55.51;277.55;Plin;224.97;;;;
20/06/2022;Pera;Frutas;6;27.41;164.46;Plin;116.66;;;;
28/04/2023;Fideos;Abarrotes;7;85.39;597.73;Yape;345.36;;;;
11/02/2025;Crema;Lácteos;4;52.15;208.6;Yape;148.4;;;;
16/03/2023;Frejoles;Granos;2;57.52;115.04;Transferencia;85.5;;;;
26/03/2023;Lentejas;Granos;10;5.42;54.2;Tarjeta;44.68;;;;
20/04/2021;Rosquilla;Panadería;7;40;280;Tarjeta;181.47;;;;
1/09/2020;Cerdo;Carnes;1;93.73;93.73;Yape;77.67;;;;
18/07/2020;Quinua;Granos;5;19.49;97.45;Transferencia;63;;;;
25/05/2020;Queque;Panadería;9;64.14;577.26;Transferencia;343.66;;;;
30/01/2021;Queso;Lácteos;5;19.93;99.65;Yape;79.55;;;;
27/08/2023;Frejoles;Granos;2;83.67;167.34;Efectivo;125.22;;;;
29/06/2023;Croissant;Panadería;8;59.67;477.36;Tarjeta;335.16;;;;
16/04/2022;Lentejas;Granos;6;45.4;272.4;Plin;188.13;;;;
18/05/2025;Arroz;Abarrotes;10;41.14;411.4;Plin;232.96;;;;
1/11/2020;Maíz;Granos;1;21.44;21.44;Tarjeta;14.61;;;;
7/06/2020;Res;Carnes;10;21.99;219.9;Tarjeta;163.87;;;;
30/06/2023;Rosquilla;Panadería;2;33.82;67.64;Yape;60.41;;;;
5/04/2020;Trigo;Granos;8;80.72;645.76;Tarjeta;475.76;;;;
2/05/2024;Cordero;Carnes;9;49.71;447.39;Plin;290.9;;;;
17/07/2022;Pavo;Carnes;8;23.88;191.04;Yape;160.48;;;;
31/10/2024;Yogurt;Lácteos;8;34.3;274.4;Plin;139.89;;;;
27/05/2021;Rosquilla;Panadería;6;81.16;486.96;Efectivo;357.8;;;;
5/02/2021;Pavo;Carnes;7;85.5;598.5;Efectivo;329.89;;;;
17/10/2020;Croissant;Panadería;5;74.97;374.85;Transferencia;287.3;;;;
11/08/2023;Plátano;Frutas;6;9.95;59.7;Yape;39.34;;;;
6/02/2022;Queque;Panadería;10;96.07;960.7;Plin;666.34;;;;
18/06/2020;Frejoles;Granos;1;95.35;95.35;Tarjeta;60.73;;;;
7/02/2023;Pan integral;Panadería;5;80.36;401.8;Yape;230.9;;;;
2/10/2023;Cordero;Carnes;6;24.02;144.12;Efectivo;108.09;;;;
7/01/2022;Conserva;Abarrotes;3;16.39;49.17;Transferencia;31.27;;;;
2/12/2021;Res;Carnes;5;53.85;269.25;Transferencia;185.2;;;;
13/01/2021;Queque;Panadería;1;60.6;60.6;Yape;49.59;;;;
18/08/2021;Pan francés;Panadería;9;97.07;873.63;Plin;596.67;;;;
24/08/2022;Arvejas;Granos;4;31.13;124.52;Yape;107.14;;;;
19/06/2021;Empanada;Panadería;3;4.05;12.15;Transferencia;7.06;;;;
5/11/2023;Azúcar;Abarrotes;10;20.2;202;Tarjeta;142.03;;;;
20/11/2021;Pollo;Carnes;7;59.76;418.32;Tarjeta;375.81;;;;
27/04/2025;Maíz;Granos;6;97.14;582.84;Plin;305.98;;;;
18/05/2025;Azúcar;Abarrotes;7;28.02;196.14;Yape;138.35;;;;
15/01/2021;Queque;Panadería;7;50.62;354.34;Transferencia;250.29;;;;
2/06/2022;Leche;Lácteos;2;8.46;16.92;Transferencia;9.63;;;;
20/08/2025;Empanada;Panadería;3;85.44;256.32;Transferencia;188.99;;;;
21/05/2020;Naranja;Frutas;5;30.42;152.1;Efectivo;96.79;;;;
20/06/2023;Frejoles;Granos;9;47.17;424.53;Yape;310.28;;;;
3/05/2024;Quinua;Granos;6;34.73;208.38;Efectivo;137.21;;;;
22/09/2023;Leche;Lácteos;3;70.12;210.36;Yape;177.42;;;;
27/03/2022;Crema;Lácteos;8;20.2;161.6;Efectivo;126.16;;;;
15/10/2020;Lentejas;Granos;10;52.62;526.2;Tarjeta;391.11;;;;
15/06/2025;Manzana;Frutas;3;83.03;249.09;Plin;194.62;;;;
16/01/2024;Cordero;Carnes;4;36.8;147.2;Tarjeta;77.5;;;;
9/09/2024;Pescado;Carnes;7;34.15;239.05;Efectivo;167.04;;;;
19/03/2022;Yogurt;Lácteos;9;5.71;51.39;Tarjeta;45.03;;;;
15/07/2024;Quinua;Granos;5;54.64;273.2;Plin;177.45;;;;
8/08/2024;Mantequilla;Lácteos;10;25.35;253.5;Yape;152.94;;;;
11/06/2022;Kéfir;Lácteos;7;32.64;228.48;Tarjeta;167.83;;;;
13/07/2023;Sandía;Frutas;4;51.55;206.2;Plin;120.3;;;;
27/05/2025;Cordero;Carnes;9;20.43;183.87;Efectivo;132.16;;;;
15/02/2020;Manzana;Frutas;2;7.08;14.16;Transferencia;8.16;;;;
27/11/2024;Kéfir;Lácteos;1;80.29;80.29;Tarjeta;50.04;;;;
2/03/2021;Uva;Frutas;4;19.52;78.08;Plin;67.01;;;;
1/02/2022;Res;Carnes;3;23.79;71.37;Efectivo;56.08;;;;
14/09/2023;Sal;Abarrotes;10;86.88;868.8;Yape;654;;;;
27/08/2024;Leche;Lácteos;5;51.7;258.5;Yape;136.43;;;;
14/05/2023;Galletas;Abarrotes;4;52.25;209;Efectivo;150.59;;;;
3/02/2024;Pera;Frutas;9;39.97;359.73;Tarjeta;207.2;;;;
25/01/2024;Garbanzos;Granos;3;14.75;44.25;Tarjeta;35.33;;;;
15/04/2025;Sal;Abarrotes;8;97.56;780.48;Yape;596.03;;;;
4/03/2022;Mantequilla;Lácteos;7;46.45;325.15;Tarjeta;230.15;;;;
30/09/2023;Garbanzos;Granos;10;6.61;66.1;Transferencia;36.71;;;;
19/10/2020;Plátano;Frutas;1;14.28;14.28;Plin;10.14;;;;
6/06/2023;Pavo;Carnes;5;17.95;89.75;Transferencia;63.99;;;;
15/06/2024;Manzana;Frutas;5;32.98;164.9;Tarjeta;84.97;;;;
12/06/2021;Pescado;Carnes;8;54.36;434.88;Efectivo;313.15;;;;
23/12/2020;Croissant;Panadería;2;2.99;5.98;Efectivo;3.55;;;;
30/11/2024;Galletas;Abarrotes;10;6.34;63.4;Efectivo;37.06;;;;
3/06/2025;Sal;Abarrotes;6;26.82;160.92;Yape;141.53;;;;
26/05/2022;Plátano;Frutas;6;3.61;21.66;Yape;13.31;;;;
10/03/2020;Yogurt;Lácteos;8;94.32;754.56;Tarjeta;647.42;;;;
29/07/2021;Crema;Lácteos;1;16.99;16.99;Efectivo;9.61;;;;
3/02/2022;Manzana;Frutas;7;1.63;11.41;Tarjeta;6.21;;;;
25/08/2020;Trigo;Granos;7;24.61;172.27;Yape;132.18;;;;
1/03/2022;Atún;Abarrotes;5;63.46;317.3;Efectivo;284.01;;;;
28/01/2024;Empanada;Panadería;8;70.45;563.6;Plin;432.87;;;;
26/05/2024;Pavo;Carnes;3;81.9;245.7;Efectivo;218.74;;;;
9/03/2025;Cordero;Carnes;6;23.22;139.32;Transferencia;74.92;;;;
17/09/2020;Pan francés;Panadería;9;34.99;314.91;Transferencia;225.3;;;;
3/10/2022;Garbanzos;Granos;7;68.31;478.17;Efectivo;276.67;;;;
5/10/2020;Pavo;Carnes;5;4.16;20.8;Transferencia;11.74;;;;
1/02/2022;Rosquilla;Panadería;10;89.42;894.2;Plin;664.59;;;;
4/08/2025;Arvejas;Granos;9;73.25;659.25;Transferencia;396.11;;;;
23/06/2020;Atún;Abarrotes;7;98.14;686.98;Transferencia;521.84;;;;
24/06/2022;Plátano;Frutas;5;17.18;85.9;Plin;69.93;;;;
7/07/2020;Mantequilla;Lácteos;10;61.75;617.5;Yape;452.76;;;;
8/10/2023;Sal;Abarrotes;2;74.93;149.86;Plin;118.17;;;;
6/03/2025;Fideos;Abarrotes;6;37.33;223.98;Plin;113.74;;;;
14/06/2021;Fideos;Abarrotes;4;36.6;146.4;Yape;75.5;;;;
24/05/2022;Croissant;Panadería;4;77.47;309.88;Efectivo;177.41;;;;
6/08/2023;Res;Carnes;9;24.36;219.24;Yape;187.87;;;;
7/09/2024;Melón;Frutas;6;10.6;63.6;Yape;33.94;;;;
20/03/2020;Empanada;Panadería;6;30.92;185.52;Tarjeta;99.7;;;;
2/01/2021;Pan integral;Panadería;1;54.21;54.21;Tarjeta;28.01;;;;
16/08/2022;Sal;Abarrotes;10;64.17;641.7;Plin;345.4;;;;
7/11/2024;Sal;Abarrotes;2;99.86;199.72;Plin;146.43;;;;
26/04/2022;Sal;Abarrotes;8;65.53;524.24;Plin;450.99;;;;
16/09/2022;Uva;Frutas;7;40.76;285.32;Plin;168.8;;;;
25/04/2022;Leche;Lácteos;8;43.79;350.32;Plin;288.99;;;;
27/02/2025;Pavo;Carnes;7;82.17;575.19;Yape;496.88;;;;
7/02/2025;Pan francés;Panadería;10;43.99;439.9;Yape;305.24;;;;
1/01/2024;Kéfir;Lácteos;7;13.57;94.99;Efectivo;51.51;;;;
27/02/2023;Manzana;Frutas;6;55.66;333.96;Plin;223.35;;;;
18/11/2022;Cordero;Carnes;8;1.9;15.2;Plin;11.48;;;;
21/01/2022;Sandía;Frutas;10;96.06;960.6;Tarjeta;713.19;;;;
24/09/2023;Lentejas;Granos;7;42.47;297.29;Tarjeta;262.65;;;;
18/03/2020;Empanada;Panadería;1;29.21;29.21;Transferencia;17.02;;;;
10/04/2023;Cerdo;Carnes;6;30.38;182.28;Yape;140.52;;;;
1/10/2022;Crema;Lácteos;3;45.36;136.08;Plin;96.68;;;;
29/06/2025;Naranja;Frutas;10;32.68;326.8;Transferencia;287.55;;;;
29/03/2021;Sal;Abarrotes;9;65.75;591.75;Transferencia;361.02;;;;
24/07/2020;Galletas;Abarrotes;4;41.09;164.36;Efectivo;123.96;;;;
25/03/2020;Melón;Frutas;4;89.52;358.08;Efectivo;197.55;;;;
27/06/2023;Kéfir;Lácteos;6;47.38;284.28;Tarjeta;250.19;;;;
10/11/2022;Naranja;Frutas;2;69.32;138.64;Yape;82.78;;;;
1/06/2020;Manzana;Frutas;8;35.22;281.76;Transferencia;157;;;;
27/02/2021;Conserva;Abarrotes;6;17.8;106.8;Transferencia;95.66;;;;
18/08/2021;Res;Carnes;6;20.05;120.3;Tarjeta;60.59;;;;
15/07/2025;Pescado;Carnes;7;35.41;247.87;Tarjeta;186.08;;;;
18/11/2023;Cerdo;Carnes;2;53.63;107.26;Efectivo;66.4;;;;
10/10/2020;Fideos;Abarrotes;8;22.28;178.24;Plin;98.86;;;;
21/05/2020;Pescado;Carnes;4;93.53;374.12;Tarjeta;259.7;;;;
23/01/2022;Lentejas;Granos;5;67.02;335.1;Efectivo;231.37;;;;
16/03/2023;Rosquilla;Panadería;3;6.61;19.83;Yape;13.27;;;;
23/12/2023;Garbanzos;Granos;3;59.02;177.06;Transferencia;151.69;;;;
23/10/2024;Pescado;Carnes;4;17.32;69.28;Efectivo;62.07;;;;
5/02/2022;Naranja;Frutas;3;89;267;Efectivo;232.46;;;;
20/05/2020;Yogurt;Lácteos;9;88.38;795.42;Plin;430.4;;;;
4/01/2023;Plátano;Frutas;10;7.63;76.3;Transferencia;66.52;;;;
27/08/2023;Crema;Lácteos;7;34.76;243.32;Tarjeta;134.42;;;;
13/01/2022;Garbanzos;Granos;9;42.34;381.06;Yape;296.9;;;;
1/08/2021;Manzana;Frutas;2;57.36;114.72;Yape;96.7;;;;
9/04/2023;Arroz;Abarrotes;1;80.77;80.77;Transferencia;55.07;;;;
16/10/2023;Uva;Frutas;7;42.38;296.66;Efectivo;178.24;;;;
25/08/2021;Pavo;Carnes;9;19.57;176.13;Transferencia;93.91;;;;
23/08/2021;Quinua;Granos;4;61.67;246.68;Yape;218.08;;;;
14/07/2022;Leche;Lácteos;7;73.27;512.89;Tarjeta;335.24;;;;
18/01/2023;Arroz;Abarrotes;1;84.09;84.09;Plin;59.84;;;;
7/02/2025;Galletas;Abarrotes;5;9.1;45.5;Tarjeta;32.53;;;;
31/10/2023;Queso;Lácteos;3;51.12;153.36;Transferencia;108.84;;;;
16/05/2024;Crema;Lácteos;8;84.71;677.68;Plin;576.05;;;;
15/11/2021;Maíz;Granos;6;9.96;59.76;Efectivo;37.54;;;;
30/11/2020;Croissant;Panadería;10;13.23;132.3;Efectivo;78.13;;;;
27/11/2021;Frejoles;Granos;10;90.08;900.8;Plin;723.51;;;;
25/03/2023;Arvejas;Granos;1;64.45;64.45;Efectivo;39.29;;;;
29/02/2020;Kéfir;Lácteos;8;3.98;31.84;Plin;27.12;;;;
5/01/2020;Croissant;Panadería;8;9.94;79.52;Yape;66.74;;;;
16/04/2022;Queque;Panadería;4;44.91;179.64;Efectivo;130.41;;;;
5/01/2025;Plátano;Frutas;7;72.35;506.45;Transferencia;451.85;;;;
29/03/2023;Pollo;Carnes;6;93.66;561.96;Transferencia;351.51;;;;
22/03/2021;Yogurt;Lácteos;6;99.52;597.12;Yape;534.41;;;;
22/06/2020;Cordero;Carnes;6;58.28;349.68;Efectivo;200.71;;;;
10/04/2024;Maíz;Granos;2;70.89;141.78;Tarjeta;74.16;;;;
25/07/2021;Arvejas;Granos;9;18.33;164.97;Efectivo;118.58;;;;
24/03/2022;Manzana;Frutas;4;46.47;185.88;Efectivo;108.34;;;;
1/10/2023;Naranja;Frutas;7;69.29;485.03;Efectivo;268.03;;;;
28/02/2022;Mantequilla;Lácteos;7;28.53;199.71;Plin;175.56;;;;
19/07/2025;Quinua;Granos;3;47.59;142.77;Efectivo;100.07;;;;
20/02/2020;Kéfir;Lácteos;8;86.56;692.48;Efectivo;494.72;;;;
14/12/2020;Kéfir;Lácteos;4;59.35;237.4;Efectivo;205.43;;;;
20/02/2023;Pera;Frutas;4;47.7;190.8;Yape;161.69;;;;
5/05/2022;Pera;Frutas;10;70.38;703.8;Transferencia;392.75;;;;
27/04/2023;Pan integral;Panadería;9;69.07;621.63;Tarjeta;470.33;;;;
12/11/2024;Quinua;Granos;3;93.58;280.74;Efectivo;233.9;;;;
1/01/2022;Kéfir;Lácteos;1;29.67;29.67;Transferencia;18.33;;;;
16/02/2023;Queso;Lácteos;6;69.21;415.26;Tarjeta;318.92;;;;
27/10/2022;Res;Carnes;5;92.82;464.1;Transferencia;272.68;;;;
21/10/2024;Pescado;Carnes;6;66.58;399.48;Efectivo;235.17;;;;
19/12/2022;Atún;Abarrotes;3;42.66;127.98;Efectivo;91.45;;;;
12/10/2024;Pavo;Carnes;10;6.2;62;Efectivo;33.44;;;;
19/01/2021;Cordero;Carnes;9;37.31;335.79;Transferencia;242.51;;;;
19/09/2021;Manzana;Frutas;1;49.82;49.82;Transferencia;29.17;;;;
4/07/2023;Crema;Lácteos;4;83.34;333.36;Tarjeta;227.02;;;;
26/08/2021;Queque;Panadería;1;46.41;46.41;Yape;29.57;;;;
7/06/2024;Pan integral;Panadería;7;73.12;511.84;Efectivo;335.33;;;;
30/03/2021;Maíz;Granos;7;34.09;238.63;Tarjeta;136.38;;;;
28/02/2023;Pescado;Carnes;7;68.57;479.99;Plin;295.43;;;;
24/08/2021;Pan francés;Panadería;5;55.72;278.6;Transferencia;195.1;;;;
24/08/2023;Uva;Frutas;5;50.76;253.8;Tarjeta;157;;;;
30/09/2021;Fideos;Abarrotes;9;30.78;277.02;Transferencia;179.86;;;;
28/01/2025;Plátano;Frutas;10;37.64;376.4;Yape;263.53;;;;
29/07/2020;Pan integral;Panadería;2;24.43;48.86;Yape;37.48;;;;
27/02/2021;Azúcar;Abarrotes;7;59.31;415.17;Efectivo;211.66;;;;
22/11/2023;Pan francés;Panadería;1;73.34;73.34;Efectivo;44.99;;;;
29/06/2023;Galletas;Abarrotes;6;75.83;454.98;Transferencia;393.05;;;;
30/01/2025;Fideos;Abarrotes;1;46.96;46.96;Transferencia;39.89;;;;
6/01/2022;Fideos;Abarrotes;2;14.83;29.66;Efectivo;19.39;;;;
23/05/2023;Queso;Lácteos;8;32.07;256.56;Efectivo;138.32;;;;
25/01/2025;Melón;Frutas;1;92.46;92.46;Tarjeta;54.54;;;;
24/02/2021;Pan integral;Panadería;5;55.84;279.2;Tarjeta;223.02;;;;
30/06/2022;Sandía;Frutas;8;90.2;721.6;Tarjeta;641.77;;;;
22/07/2020;Manzana;Frutas;10;94.99;949.9;Efectivo;678.97;;;;
19/05/2024;Plátano;Frutas;7;70.26;491.82;Yape;424.99;;;;
5/03/2021;Pera;Frutas;3;78.19;234.57;Yape;162.43;;;;
11/02/2024;Conserva;Abarrotes;1;73.74;73.74;Plin;64.1;;;;
29/09/2021;Lentejas;Granos;3;16.34;49.02;Efectivo;31.69;;;;
27/04/2021;Pan francés;Panadería;6;20.61;123.66;Transferencia;103.55;;;;
10/03/2022;Cerdo;Carnes;6;25.29;151.74;Plin;82.77;;;;
20/05/2025;Cerdo;Carnes;10;87.24;872.4;Yape;558.24;;;;
27/03/2024;Cerdo;Carnes;3;46.18;138.54;Plin;124.34;;;;
24/04/2020;Trigo;Granos;3;66.88;200.64;Tarjeta;130.34;;;;
27/08/2022;Croissant;Panadería;7;37.65;263.55;Tarjeta;174.83;;;;
21/04/2021;Uva;Frutas;6;26.88;161.28;Yape;121.28;;;;
25/12/2023;Conserva;Abarrotes;9;97.75;879.75;Plin;779.3;;;;
6/03/2024;Naranja;Frutas;2;47.15;94.3;Efectivo;51.87;;;;
12/05/2025;Sal;Abarrotes;5;13.99;69.95;Tarjeta;53.4;;;;
6/04/2023;Queso;Lácteos;8;71.5;572;Efectivo;391.77;;;;
23/06/2020;Azúcar;Abarrotes;9;97.48;877.32;Yape;463.75;;;;
29/03/2023;Naranja;Frutas;6;42.5;255;Plin;139.36;;;;
12/02/2021;Pan integral;Panadería;2;52.29;104.58;Yape;85.11;;;;
31/05/2023;Queso;Lácteos;9;43.67;393.03;Efectivo;284.41;;;;
6/09/2022;Garbanzos;Granos;2;82.61;165.22;Transferencia;94.33;;;;
18/09/2021;Pavo;Carnes;8;17.97;143.76;Plin;118.4;;;;
28/08/2025;Frejoles;Granos;9;71.46;643.14;Yape;540.21;;;;
20/03/2024;Pescado;Carnes;3;85.85;257.55;Plin;152.06;;;;
22/09/2024;Naranja;Frutas;2;87.63;175.26;Plin;142.56;;;;
18/05/2020;Arroz;Abarrotes;6;86.8;520.8;Efectivo;461.33;;;;
3/09/2020;Sal;Abarrotes;4;20.44;81.76;Efectivo;70.21;;;;
27/04/2023;Yogurt;Lácteos;3;63.15;189.45;Efectivo;114.21;;;;
11/12/2023;Sandía;Frutas;4;98.6;394.4;Efectivo;322.28;;;;
4/11/2023;Pescado;Carnes;7;3.08;21.56;Transferencia;18.7;;;;
14/01/2024;Kéfir;Lácteos;5;84.77;423.85;Transferencia;270.86;;;;
1/10/2021;Uva;Frutas;10;17.65;176.5;Tarjeta;120.69;;;;
28/09/2022;Arroz;Abarrotes;8;77.27;618.16;Plin;469.24;;;;
22/04/2023;Pan francés;Panadería;5;14.03;70.15;Yape;59.77;;;;
17/05/2022;Queque;Panadería;8;34.29;274.32;Tarjeta;156.49;;;;
10/06/2021;Galletas;Abarrotes;1;14.92;14.92;Yape;12.31;;;;
3/12/2020;Atún;Abarrotes;3;3.21;9.63;Transferencia;5.67;;;;
19/01/2024;Pescado;Carnes;3;55.87;167.61;Transferencia;84.22;;;;
31/12/2020;Pescado;Carnes;7;20.78;145.46;Yape;124.84;;;;
22/08/2021;Garbanzos;Granos;5;51.46;257.3;Transferencia;156.17;;;;
29/01/2022;Galletas;Abarrotes;8;47.73;381.84;Transferencia;267.29;;;;
2/11/2024;Maíz;Granos;9;50.21;451.89;Efectivo;242.01;;;;
28/09/2020;Cerdo;Carnes;9;44.81;403.29;Yape;314.99;;;;
8/07/2025;Galletas;Abarrotes;2;73.27;146.54;Yape;78.27;;;;
24/01/2021;Arvejas;Granos;2;19.16;38.32;Yape;24.83;;;;
25/02/2023;Arvejas;Granos;3;24.49;73.47;Transferencia;51;;;;
27/05/2020;Azúcar;Abarrotes;9;94.87;853.83;Efectivo;685.61;;;;
23/05/2025;Aceite;Abarrotes;4;33.42;133.68;Efectivo;71.66;;;;
8/10/2021;Melón;Frutas;1;43.05;43.05;Plin;27.16;;;;
16/04/2020;Empanada;Panadería;6;15.75;94.5;Tarjeta;54.26;;;;
4/05/2022;Pescado;Carnes;8;77.03;616.24;Tarjeta;486.44;;;;
7/08/2020;Queso;Lácteos;5;56.35;281.75;Transferencia;242;;;;
26/05/2022;Azúcar;Abarrotes;8;86.55;692.4;Efectivo;510.1;;;;
10/12/2024;Azúcar;Abarrotes;2;73.18;146.36;Plin;120.54;;;;
24/11/2021;Arroz;Abarrotes;6;15.78;94.68;Tarjeta;81.12;;;;
25/07/2023;Azúcar;Abarrotes;8;97.82;782.56;Plin;555.35;;;;
16/07/2021;Mantequilla;Lácteos;1;67.55;67.55;Transferencia;49.04;;;;
27/08/2021;Cordero;Carnes;8;63.21;505.68;Plin;353.16;;;;
21/07/2020;Garbanzos;Granos;9;4.08;36.72;Tarjeta;22.07;;;;
25/05/2021;Melón;Frutas;8;21.24;169.92;Efectivo;130.87;;;;
18/09/2020;Yogurt;Lácteos;9;27.41;246.69;Yape;198.29;;;;
1/06/2021;Cordero;Carnes;10;51.33;513.3;Yape;401.35;;;;
13/01/2020;Conserva;Abarrotes;4;69.44;277.76;Yape;238.42;;;;
21/11/2023;Azúcar;Abarrotes;5;93.83;469.15;Efectivo;357.42;;;;
25/12/2021;Yogurt;Lácteos;4;30.01;120.04;Yape;86.01;;;;
